wall_time,sim_time,symbol,last_price,last_size,trade_detected,vwap,mid,bar_close,macd_line,signal_line,histogram
2026-04-02T15:33:02.654425,2025-04-10 10:50:50,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:33:03.659241,2025-04-10 10:50:51,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:33:04.663187,2025-04-10 10:50:52,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:33:05.670745,2025-04-10 10:50:53,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:33:06.675053,2025-04-10 10:50:54,NVDA,108.3300,1,0,108.5342,108.3250,108.3250,-0.000000,-0.000000,-0.000000
2026-04-02T15:33:07.675529,2025-04-10 10:50:55,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:33:08.678118,2025-04-10 10:50:56,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:33:09.683354,2025-04-10 10:50:57,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:33:10.684549,2025-04-10 10:50:58,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:33:11.688081,2025-04-10 10:50:59,NVDA,108.3300,1,0,108.5342,108.3250,108.3250,-0.000000,-0.000000,-0.000000
2026-04-02T15:33:12.687175,2025-04-10 10:51:00,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:33:13.694102,2025-04-10 10:51:01,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:33:14.693774,2025-04-10 10:51:02,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:33:15.694778,2025-04-10 10:51:03,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:33:16.695732,2025-04-10 10:51:04,NVDA,108.3300,1,0,108.5342,108.3250,108.3250,-0.000000,-0.000000,-0.000000
2026-04-02T15:33:17.697007,2025-04-10 10:51:05,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:33:18.697368,2025-04-10 10:51:06,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:33:19.699023,2025-04-10 10:51:07,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:33:20.699733,2025-04-10 10:51:08,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:33:21.708267,2025-04-10 10:51:09,NVDA,108.3300,1,0,108.5342,108.3250,108.3250,-0.000000,-0.000000,-0.000000
2026-04-02T15:33:22.710421,2025-04-10 10:51:10,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:33:23.712732,2025-04-10 10:51:11,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:33:24.712840,2025-04-10 10:51:12,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:33:25.713680,2025-04-10 10:51:13,NVDA,108.3300,1,0,108.5342,108.3250,,,,
2026-04-02T15:33:26.721789,2025-04-10 10:51:14,NVDA,108.3300,1,0,108.5342,108.3250,108.3250,-0.000000,-0.000000,-0.000000
2026-04-02T15:33:27.723840,2025-04-10 10:51:15,NVDA,108.3300,1,0,108.5342,108.3250,,,,
