wall_time,sim_time,symbol,last_price,last_size,trade_detected,vwap,mid,bar_close,macd_line,signal_line,histogram
2026-04-02T15:41:18.228467,2025-04-10 10:59:05,MSFT,379.2400,1,0,380.1946,379.2350,379.2350,-0.153595,-0.110680,-0.042915
2026-04-02T15:41:19.230183,2025-04-10 10:59:06,MSFT,379.3100,1,1,380.1945,379.2200,,,,
2026-04-02T15:41:20.234209,2025-04-10 10:59:07,MSFT,379.2700,1,1,380.1944,379.2200,,,,
2026-04-02T15:41:21.236987,2025-04-10 10:59:08,MSFT,379.3100,1,1,380.1943,379.2200,,,,
2026-04-02T15:41:22.238746,2025-04-10 10:59:09,MSFT,379.3100,1,0,380.1943,379.2200,,,,
2026-04-02T15:41:23.239328,2025-04-10 10:59:10,MSFT,379.2300,1,1,380.1942,379.2200,379.2200,-0.161511,-0.120846,-0.040664
2026-04-02T15:41:24.241394,2025-04-10 10:59:11,MSFT,379.2900,1,1,380.1941,379.2200,,,,
2026-04-02T15:41:25.246206,2025-04-10 10:59:12,MSFT,379.2800,1,1,380.1939,379.2200,,,,
2026-04-02T15:41:26.250012,2025-04-10 10:59:12,MSFT,379.2800,1,0,380.1939,379.2200,,,,
2026-04-02T15:41:27.255200,2025-04-10 10:59:14,MSFT,379.3100,1,1,380.1938,379.2250,,,,
2026-04-02T15:41:28.261641,2025-04-10 10:59:15,MSFT,379.3200,1,1,380.1937,379.2700,379.2700,-0.161883,-0.129054,-0.032829
2026-04-02T15:41:29.268457,2025-04-10 10:59:16,MSFT,379.3200,1,0,380.1937,379.3300,,,,
2026-04-02T15:41:30.265477,2025-04-10 10:59:17,MSFT,379.4100,1,1,380.1936,379.3700,,,,
2026-04-02T15:41:31.269328,2025-04-10 10:59:18,MSFT,379.4100,1,0,380.1936,379.3300,,,,
2026-04-02T15:41:32.278335,2025-04-10 10:59:19,MSFT,379.2500,2,1,380.1934,379.3300,,,,
2026-04-02T15:41:33.283542,2025-04-10 10:59:20,MSFT,379.3700,1,1,380.1933,379.3700,379.3700,-0.152353,-0.133714,-0.018639
2026-04-02T15:41:34.411187,2025-04-10 10:59:21,MSFT,379.3700,1,0,380.1933,379.3700,,,,
2026-04-02T15:41:35.294982,2025-04-10 10:59:22,MSFT,379.3700,1,0,380.1933,379.3700,,,,
2026-04-02T15:41:36.297023,2025-04-10 10:59:24,MSFT,379.3700,1,0,380.1933,379.3200,,,,
2026-04-02T15:41:37.302168,2025-04-10 10:59:24,MSFT,379.2700,1,1,380.1932,379.2700,,,,
2026-04-02T15:41:38.303499,2025-04-10 10:59:26,MSFT,379.2400,1,1,380.1931,379.2400,379.2400,-0.153520,-0.137675,-0.015845
2026-04-02T15:41:39.306238,2025-04-10 10:59:26,MSFT,379.2700,1,1,380.1930,379.2700,,,,
2026-04-02T15:41:40.309834,2025-04-10 10:59:27,MSFT,379.2700,3,1,380.1927,379.2650,,,,
2026-04-02T15:41:41.327611,2025-04-10 10:59:28,MSFT,379.2700,3,0,380.1927,379.2650,,,,
2026-04-02T15:41:42.322290,2025-04-10 10:59:29,MSFT,379.2700,1,0,380.1927,379.2650,,,,
2026-04-02T15:41:43.421287,2025-04-10 10:59:30,MSFT,379.3300,1,1,380.1926,379.2650,379.2650,-0.150691,-0.140278,-0.010413
2026-04-02T15:41:44.427864,2025-04-10 10:59:32,MSFT,379.2000,1,1,380.1925,379.2350,,,,
2026-04-02T15:41:45.398203,2025-04-10 10:59:32,MSFT,379.2300,1,1,380.1924,379.2300,,,,
2026-04-02T15:41:46.438444,2025-04-10 10:59:34,MSFT,379.1900,1,1,380.1923,379.2250,,,,
2026-04-02T15:41:47.416142,2025-04-10 10:59:35,MSFT,379.1900,1,0,380.1923,379.2250,,,,
2026-04-02T15:41:48.408890,2025-04-10 10:59:36,MSFT,379.1900,1,0,380.1923,379.2250,379.2250,-0.149948,-0.142212,-0.007736
2026-04-02T15:41:49.411544,2025-04-10 10:59:37,MSFT,379.2000,2,1,380.1920,379.2000,,,,
2026-04-02T15:41:50.417079,2025-04-10 10:59:38,MSFT,379.2100,1,1,380.1919,379.2050,,,,
2026-04-02T15:41:51.423468,2025-04-10 10:59:39,MSFT,379.2100,2,1,380.1918,379.2050,,,,
2026-04-02T15:41:52.425156,2025-04-10 10:59:40,MSFT,379.2100,2,0,380.1918,379.2050,,,,
2026-04-02T15:41:53.430300,2025-04-10 10:59:41,MSFT,379.4500,3,1,380.1915,379.3700,379.3700,-0.136090,-0.140988,0.004898
2026-04-02T15:41:54.432539,2025-04-10 10:59:42,MSFT,379.4200,1,1,380.1914,379.4200,,,,
2026-04-02T15:41:55.448104,2025-04-10 10:59:43,MSFT,379.4500,1,1,380.1913,379.4200,,,,
2026-04-02T15:41:56.444074,2025-04-10 10:59:44,MSFT,379.4600,1,1,380.1912,379.4200,,,,
2026-04-02T15:41:57.444299,2025-04-10 10:59:45,MSFT,379.3700,1,1,380.1911,379.3650,,,,
2026-04-02T15:41:58.453348,2025-04-10 10:59:46,MSFT,379.4300,1,1,380.1910,379.3650,379.3650,-0.124081,-0.137606,0.013526
2026-04-02T15:41:59.451848,2025-04-10 10:59:47,MSFT,379.3700,1,1,380.1909,379.3650,,,,
2026-04-02T15:42:00.463301,2025-04-10 10:59:48,MSFT,379.3600,1,1,380.1908,379.3600,,,,
2026-04-02T15:42:01.459620,2025-04-10 10:59:49,MSFT,379.3600,1,0,380.1908,379.3600,,,,
2026-04-02T15:42:02.470719,2025-04-10 10:59:50,MSFT,379.3600,1,0,380.1908,379.3600,,,,
2026-04-02T15:42:03.481253,2025-04-10 10:59:51,MSFT,379.3600,1,0,380.1908,379.3600,379.3600,-0.113657,-0.132816,0.019160
2026-04-02T15:42:04.475876,2025-04-10 10:59:52,MSFT,379.3600,1,0,380.1908,379.3600,,,,
2026-04-02T15:42:05.477965,2025-04-10 10:59:53,MSFT,379.3600,1,0,380.1908,379.3600,,,,
2026-04-02T15:42:06.480094,2025-04-10 10:59:54,MSFT,379.4600,2,1,380.1907,379.3750,,,,
2026-04-02T15:42:07.486488,2025-04-10 10:59:55,MSFT,379.3800,1,1,380.1906,379.3700,,,,
2026-04-02T15:42:08.492952,2025-04-10 10:59:56,MSFT,379.3100,2,1,380.1903,379.3650,379.3650,-0.103796,-0.127012,0.023217
2026-04-02T15:42:09.490918,2025-04-10 10:59:57,MSFT,379.3700,1,1,380.1902,379.3700,,,,
2026-04-02T15:42:10.490587,2025-04-10 10:59:58,MSFT,379.4300,1,1,380.1901,379.3700,,,,
2026-04-02T15:42:11.492232,2025-04-10 10:59:59,MSFT,379.4500,1,1,380.1901,379.3900,,,,
2026-04-02T15:42:12.498985,2025-04-10 11:00:00,MSFT,379.4300,1,1,380.1900,379.4350,,,,
2026-04-02T15:42:13.506341,2025-04-10 11:00:01,MSFT,379.7000,19,1,380.1888,379.5400,379.5400,-0.080927,-0.117795,0.036869
2026-04-02T15:42:14.508934,2025-04-10 11:00:02,MSFT,379.2900,1,1,380.1887,379.2850,,,,
2026-04-02T15:42:15.518140,2025-04-10 11:00:03,MSFT,379.2900,1,0,380.1887,379.2850,,,,
2026-04-02T15:42:16.520595,2025-04-10 11:00:04,MSFT,379.2900,1,0,380.1887,379.2850,,,,
2026-04-02T15:42:17.522862,2025-04-10 11:00:05,MSFT,379.1300,1,1,380.1886,379.2050,,,,
2026-04-02T15:42:18.525537,2025-04-10 11:00:06,MSFT,379.1900,1,1,380.1885,379.2300,379.2300,-0.086816,-0.111599,0.024783
2026-04-02T15:42:19.523528,2025-04-10 11:00:07,MSFT,379.2800,1,1,380.1884,379.2350,,,,
2026-04-02T15:42:20.533548,2025-04-10 11:00:08,MSFT,379.3400,1,1,380.1882,379.3000,,,,
2026-04-02T15:42:21.533840,2025-04-10 11:00:09,MSFT,379.3700,1,1,380.1882,379.3900,,,,
2026-04-02T15:42:22.536168,2025-04-10 11:00:10,MSFT,379.4300,1,1,380.1881,379.4050,,,,
2026-04-02T15:42:23.540588,2025-04-10 11:00:11,MSFT,379.5200,1,1,380.1880,379.4600,379.4600,-0.072094,-0.103698,0.031604
2026-04-02T15:42:24.538439,2025-04-10 11:00:12,MSFT,379.3400,2,1,380.1878,379.4550,,,,
2026-04-02T15:42:25.537585,2025-04-10 11:00:12,MSFT,379.3400,2,0,380.1878,379.4550,,,,
2026-04-02T15:42:26.542773,2025-04-10 11:00:14,MSFT,379.3400,2,0,380.1878,379.4550,,,,
2026-04-02T15:42:27.546111,2025-04-10 11:00:15,MSFT,379.3400,2,0,380.1878,379.4550,,,,
2026-04-02T15:42:28.547638,2025-04-10 11:00:16,MSFT,379.3400,2,0,380.1878,379.4550,379.4550,-0.060137,-0.094986,0.034849
2026-04-02T15:42:29.548977,2025-04-10 11:00:17,MSFT,379.3400,2,0,380.1878,379.4550,,,,
2026-04-02T15:42:30.552613,2025-04-10 11:00:18,MSFT,379.3400,2,0,380.1878,379.4550,,,,
2026-04-02T15:42:31.558765,2025-04-10 11:00:19,MSFT,379.6800,1,1,380.1877,379.6600,,,,
