timestamp,bid_price_1,bid_size_1,bid_price_2,bid_size_2,bid_price_3,bid_size_3,bid_price_4,bid_size_4,bid_price_5,bid_size_5,bid_price_6,bid_size_6,bid_price_7,bid_size_7,bid_price_8,bid_size_8,bid_price_9,bid_size_9,bid_price_10,bid_size_10,ask_price_1,ask_size_1,ask_price_2,ask_size_2,ask_price_3,ask_size_3,ask_price_4,ask_size_4,ask_price_5,ask_size_5,ask_price_6,ask_size_6,ask_price_7,ask_size_7,ask_price_8,ask_size_8,ask_price_9,ask_size_9,ask_price_10,ask_size_10
1774130823.83349,440.2600,5,439.9400,3,439.3300,6,438.9000,3,438.8900,5,438.8800,7,0.0000,0,0.0000,0,0.0000,0,0.0000,0,443.6400,11,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7,444.5400,1,444.6200,1,444.6900,3,445.3400,9
1774130824.8360271,440.2600,5,439.9400,3,439.3300,6,438.9000,3,438.8900,5,438.8800,7,0.0000,0,0.0000,0,0.0000,0,0.0000,0,443.6400,12,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7,444.5400,1,444.6200,1,444.6900,3,445.3400,9
1774130825.8383024,440.0600,3,439.9700,3,439.9400,3,439.3300,6,438.9000,3,438.8900,5,438.8800,7,0.0000,0,0.0000,0,0.0000,0,442.5600,4,443.1500,1,443.6400,12,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7,444.5400,1,444.6200,1
1774130826.8456736,440.2600,3,440.0600,3,439.9700,3,439.9400,3,439.3300,6,438.9000,3,438.8900,5,438.8800,7,0.0000,0,0.0000,0,441.7700,3,442.5500,3,442.5600,6,443.1500,1,443.6400,12,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7
1774130827.8519368,440.0600,3,439.9700,3,439.9400,3,439.3300,6,438.9000,3,438.8900,5,438.8800,7,0.0000,0,0.0000,0,0.0000,0,441.7700,3,442.5500,3,442.5600,6,443.1500,1,443.6400,12,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7
1774130828.8604262,440.0600,3,439.9700,3,439.9400,3,439.3300,6,438.9000,3,438.8900,5,438.8800,7,0.0000,0,0.0000,0,0.0000,0,441.7700,5,442.5500,3,442.5600,6,443.1500,1,443.6400,12,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7
1774130829.864391,440.7100,1,440.3100,3,440.0600,5,439.9700,3,439.9400,3,439.3300,6,438.9000,3,438.8900,5,438.8800,7,0.0000,0,441.8500,3,442.5500,3,442.5600,6,443.1500,1,443.6400,12,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7
1774130830.864752,440.7100,1,440.3100,3,440.0600,5,439.9700,3,439.9400,3,439.3300,6,438.9000,3,438.8900,5,438.8800,7,0.0000,0,441.8500,3,442.5500,3,442.5600,6,443.1500,1,443.6400,12,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7
1774130831.8666053,440.0600,3,439.9700,3,439.9400,3,439.3300,6,438.9000,3,438.8900,5,438.8800,7,0.0000,0,0.0000,0,0.0000,0,441.8500,4,442.5500,3,442.5600,6,443.1500,1,443.6400,12,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7
1774130832.87437,440.0600,3,439.9700,3,439.9400,3,439.3300,6,438.9000,3,438.8900,5,438.8800,7,0.0000,0,0.0000,0,0.0000,0,441.8500,4,442.5500,3,442.5600,6,443.1500,1,443.6400,12,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7
1774130833.8810222,440.0600,3,439.9700,3,439.9400,3,439.3300,6,438.9000,3,438.8900,5,438.8800,7,0.0000,0,0.0000,0,0.0000,0,441.8500,5,442.5500,3,442.5600,6,443.1500,1,443.6400,12,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7
1774130834.8830986,440.0600,3,439.9700,3,439.9400,3,439.3300,6,438.9000,3,438.8900,5,438.8800,7,0.0000,0,0.0000,0,0.0000,0,441.8500,4,442.5500,3,442.5600,6,443.1500,1,443.6400,12,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7
1774130835.8914,440.0600,3,439.9700,3,439.9400,3,439.3300,6,438.9000,3,438.8900,5,438.8800,7,0.0000,0,0.0000,0,0.0000,0,441.8500,3,442.5500,3,442.5600,6,443.1500,1,443.6400,12,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7
1774130836.8971398,440.0600,3,439.9700,3,439.9400,3,439.3300,6,438.9000,3,438.8900,5,438.8800,7,0.0000,0,0.0000,0,0.0000,0,441.8500,4,442.5500,3,442.5600,6,443.1500,1,443.6400,12,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7
1774130837.8977232,440.0600,3,439.9700,3,439.9400,3,439.3300,6,438.9000,3,438.8900,5,438.8800,7,0.0000,0,0.0000,0,0.0000,0,441.8500,6,442.5500,3,442.5600,6,443.1500,1,443.6400,12,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7
1774130838.9060023,440.0600,3,439.9700,3,439.9400,3,439.3300,6,438.9000,3,438.8900,5,438.8800,7,0.0000,0,0.0000,0,0.0000,0,441.8500,6,442.5500,3,442.5600,6,443.1500,1,443.6400,12,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7
1774130839.912583,440.0600,3,439.9700,3,439.9400,3,439.3300,6,438.9000,3,438.8900,5,438.8800,7,0.0000,0,0.0000,0,0.0000,0,441.8500,5,442.5500,3,442.5600,6,443.1500,1,443.6400,12,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7
1774130840.9159198,440.0600,3,439.9700,3,439.9400,3,439.3300,6,438.9000,3,438.8900,5,438.8800,7,0.0000,0,0.0000,0,0.0000,0,443.1400,10,443.1500,1,443.6400,12,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7,444.5400,1,444.6200,1
1774130841.9203558,440.0600,3,439.9700,3,439.9400,3,439.3300,6,438.9000,3,438.8900,5,438.8800,7,0.0000,0,0.0000,0,0.0000,0,443.1400,9,443.1500,1,443.6400,12,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7,444.5400,1,444.6200,1
1774130842.9300866,440.0600,3,439.9700,3,439.9400,3,439.3300,6,438.9000,3,438.8900,5,438.8800,7,0.0000,0,0.0000,0,0.0000,0,443.1400,9,443.1500,1,443.6400,12,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7,444.5400,1,444.6200,1
1774130843.9373794,440.0600,5,439.9700,3,439.9400,3,439.3300,6,438.9000,3,438.8900,5,438.8800,7,0.0000,0,0.0000,0,0.0000,0,443.1400,9,443.1500,1,443.6400,12,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7,444.5400,1,444.6200,1
1774130844.944545,440.0600,5,439.9700,3,439.9400,3,439.3300,6,438.9000,3,438.8900,5,438.8800,7,0.0000,0,0.0000,0,0.0000,0,443.1400,9,443.1500,1,443.6400,12,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7,444.5400,1,444.6200,1
1774130845.9457417,440.0600,5,439.9700,3,439.9400,3,439.3300,6,438.9000,3,438.8900,5,438.8800,7,0.0000,0,0.0000,0,0.0000,0,443.1400,9,443.1500,1,443.6400,12,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7,444.5400,1,444.6200,1
1774130846.951655,440.0600,5,439.9700,3,439.9400,3,439.3300,6,438.9000,3,438.8900,5,438.8800,7,0.0000,0,0.0000,0,0.0000,0,443.1400,9,443.1500,1,443.6400,12,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7,444.5400,1,444.6200,1
1774130847.9546068,440.0600,5,439.9700,3,439.9400,3,439.3300,6,438.9000,3,438.8900,5,438.8800,7,0.0000,0,0.0000,0,0.0000,0,443.1400,9,443.1500,1,443.6400,12,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7,444.5400,1,444.6200,1
1774130848.9602315,440.0600,5,439.9700,3,439.9400,3,439.3300,6,438.9000,3,438.8900,5,438.8800,7,0.0000,0,0.0000,0,0.0000,0,443.1400,9,443.1500,1,443.6400,12,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7,444.5400,1,444.6200,1
1774130849.9605563,440.0600,5,439.9700,3,439.9400,3,439.3300,6,438.9000,3,438.8900,5,438.8800,7,0.0000,0,0.0000,0,0.0000,0,443.1400,9,443.1500,1,443.6400,12,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7,444.5400,1,444.6200,1
1774130850.967358,440.0600,5,439.9700,3,439.9400,3,439.3300,6,438.9000,3,438.8900,5,438.8800,7,0.0000,0,0.0000,0,0.0000,0,443.1400,9,443.1500,1,443.6400,12,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7,444.5400,1,444.6200,1
1774130851.974546,440.0600,5,439.9700,3,439.9400,3,439.3300,6,438.9000,3,438.8900,5,438.8800,7,0.0000,0,0.0000,0,0.0000,0,443.1400,9,443.1500,1,443.6400,12,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7,444.5400,1,444.6200,1
1774130852.9829621,440.0600,5,439.9700,3,439.9400,3,439.3300,6,438.9000,3,438.8900,5,438.8800,7,0.0000,0,0.0000,0,0.0000,0,443.1400,9,443.1500,1,443.6400,12,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7,444.5400,1,444.6200,1
1774130853.9857285,440.0600,5,439.9700,3,439.9400,3,439.3300,6,438.9000,3,438.8900,5,438.8800,7,0.0000,0,0.0000,0,0.0000,0,443.1400,9,443.1500,1,443.6400,12,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7,444.5400,1,444.6200,1
1774130854.9983559,440.0600,5,439.9700,3,439.9400,3,439.3300,6,438.9000,3,438.8900,5,438.8800,7,0.0000,0,0.0000,0,0.0000,0,443.1400,8,443.1500,1,443.6400,12,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7,444.5400,1,444.6200,1
1774130856.0009437,440.0600,9,439.9700,3,439.9400,3,439.3300,6,438.9000,3,438.8900,5,438.8800,7,0.0000,0,0.0000,0,0.0000,0,443.1400,8,443.1500,1,443.6400,12,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7,444.5400,1,444.6200,1
1774130857.004834,440.0600,9,439.9700,3,439.9400,3,439.3300,6,438.9000,3,438.8900,5,438.8800,7,0.0000,0,0.0000,0,0.0000,0,443.1400,8,443.1500,1,443.6400,12,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7,444.5400,1,444.6200,1
1774130858.0172951,440.0600,9,439.9700,3,439.9400,3,439.3300,6,438.9000,3,438.8900,5,438.8800,7,0.0000,0,0.0000,0,0.0000,0,443.1400,8,443.1500,1,443.6400,12,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7,444.5400,1,444.6200,1
1774130859.019192,440.0600,9,439.9700,3,439.9400,3,439.3300,6,438.9000,3,438.8900,5,438.8800,7,0.0000,0,0.0000,0,0.0000,0,443.1400,8,443.1500,1,443.6400,12,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7,444.5400,1,444.6200,1
1774130860.0279841,440.0600,9,439.9700,3,439.9400,3,439.3300,6,438.9000,3,438.8900,5,438.8800,7,0.0000,0,0.0000,0,0.0000,0,443.1400,8,443.1500,1,443.6400,12,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7,444.5400,1,444.6200,1
1774130861.0358407,440.0600,9,439.9700,3,439.9400,3,439.3300,6,438.9000,3,438.8900,5,438.8800,7,0.0000,0,0.0000,0,0.0000,0,443.1400,8,443.1500,1,443.6400,12,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7,444.5400,1,444.6200,1
1774130862.044783,440.0600,9,439.9700,3,439.9400,3,439.3300,6,438.9000,3,438.8900,5,438.8800,7,0.0000,0,0.0000,0,0.0000,0,443.1400,8,443.1500,1,443.6400,12,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7,444.5400,1,444.6200,1
1774130863.0512285,440.2200,5,440.0600,9,439.9700,3,439.9400,3,439.3300,6,438.9000,3,438.8900,5,438.8800,7,0.0000,0,0.0000,0,443.1400,9,443.1500,1,443.6400,12,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7,444.5400,1,444.6200,1
1774130864.0592656,440.2200,6,440.0600,9,439.9700,3,439.9400,3,439.3300,6,438.9000,3,438.8900,5,438.8800,7,0.0000,0,0.0000,0,443.1400,9,443.1500,1,443.6400,12,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7,444.5400,1,444.6200,1
1774130865.0687397,440.2200,5,440.0600,9,439.9700,3,439.9400,3,439.3300,6,438.9000,3,438.8900,5,438.8800,7,0.0000,0,0.0000,0,443.1100,14,443.1200,3,443.1400,9,443.1500,1,443.6400,12,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7
1774130866.070293,440.2200,5,440.0600,9,439.9700,3,439.9400,3,439.3300,6,438.9000,3,438.8900,5,438.8800,7,0.0000,0,0.0000,0,443.1100,14,443.1200,3,443.1400,9,443.1500,1,443.6400,12,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7
1774130867.0735884,440.2200,6,440.0600,9,439.9700,3,439.9400,3,439.3300,6,438.9000,3,438.8900,5,438.8800,7,0.0000,0,0.0000,0,443.0800,4,443.1000,2,443.1100,14,443.1200,3,443.1400,9,443.1500,1,443.6400,12,443.6500,7,443.6600,9,443.6700,8
1774130868.0818782,440.2200,6,440.0600,9,439.9700,3,439.9400,3,439.3300,6,438.9000,3,438.8900,5,438.8800,7,0.0000,0,0.0000,0,443.0800,5,443.1000,2,443.1100,14,443.1200,3,443.1400,9,443.1500,1,443.6400,12,443.6500,7,443.6600,9,443.6700,8
1774130869.087965,440.2200,6,440.0600,9,439.9700,3,439.9400,3,439.3300,6,438.9000,3,438.8900,5,438.8800,7,0.0000,0,0.0000,0,443.0800,5,443.1000,2,443.1100,14,443.1200,3,443.1400,9,443.1500,1,443.6400,12,443.6500,7,443.6600,9,443.6700,8
1774130870.0966935,440.2200,6,440.0600,9,439.9700,3,439.9400,3,439.3300,6,438.9000,3,438.8900,5,438.8800,7,0.0000,0,0.0000,0,443.0800,5,443.1000,2,443.1100,14,443.1200,3,443.1400,9,443.1500,1,443.6400,12,443.6500,7,443.6600,9,443.6700,8
1774130871.106218,440.2200,10,440.0600,9,439.9700,3,439.9400,3,439.3300,6,438.9000,3,438.8900,5,438.8800,7,0.0000,0,0.0000,0,442.3700,6,443.0800,5,443.1000,2,443.1100,14,443.1200,3,443.1400,9,443.1500,1,443.6400,12,443.6500,7,443.6600,9
1774130872.108693,440.2200,10,440.0600,9,439.9700,3,439.9400,3,439.3300,6,438.9000,3,438.8900,5,438.8800,7,0.0000,0,0.0000,0,442.3700,6,443.0800,5,443.1000,2,443.1100,14,443.1200,3,443.1400,9,443.1500,1,443.6400,12,443.6500,7,443.6600,9
1774130873.114707,441.4700,3,440.8500,1,440.2200,10,440.0600,9,439.9700,3,439.9400,3,439.3300,6,438.9000,3,438.8900,5,438.8800,7,442.3700,6,443.0800,5,443.1000,2,443.1100,14,443.1200,3,443.1400,9,443.1500,1,443.6400,12,443.6500,7,443.6600,9
1774130874.117162,440.0600,9,439.9700,3,439.9400,3,439.3300,6,438.9000,3,438.8900,5,438.8800,7,0.0000,0,0.0000,0,0.0000,0,442.3700,6,443.0800,5,443.1000,2,443.1100,14,443.1200,3,443.1400,9,443.1500,1,443.6400,12,443.6500,7,443.6600,9
1774130875.117993,440.1200,4,440.0600,9,439.9700,3,439.9400,3,439.3300,6,438.9000,3,438.8900,5,438.8800,7,0.0000,0,0.0000,0,442.3700,6,443.0800,5,443.1000,2,443.1100,14,443.1200,3,443.1400,9,443.1500,1,443.6400,12,443.6500,7,443.6600,9
1774130876.1196837,441.0000,1,440.2200,3,440.1200,5,440.0600,9,439.9700,3,439.9400,3,439.3300,6,438.9000,3,438.8900,5,438.8800,7,442.3300,5,442.3700,6,443.0800,5,443.1000,2,443.1100,14,443.1200,3,443.1400,9,443.1500,1,443.6400,12,443.6500,7
1774130877.1266093,441.0000,4,440.2200,3,440.1200,5,440.0600,9,439.9700,3,439.9400,3,439.3300,6,438.9000,3,438.8900,5,438.8800,7,442.3300,4,442.3700,6,443.0800,5,443.1000,2,443.1100,14,443.1200,3,443.1400,9,443.1500,1,443.6400,12,443.6500,7
1774130878.1341333,441.0000,4,440.2200,3,440.1200,5,440.0600,9,439.9700,3,439.9400,3,439.3300,6,438.9000,3,438.8900,5,438.8800,7,442.3300,4,442.3700,6,443.0800,5,443.1000,2,443.1100,14,443.1200,3,443.1400,9,443.1500,1,443.6400,12,443.6500,7
1774130879.1389515,441.0000,4,440.2200,3,440.1200,5,440.0600,9,439.9700,3,439.9400,3,439.3300,6,438.9000,3,438.8900,5,438.8800,7,442.3300,3,442.3700,6,443.0800,5,443.1000,2,443.1100,14,443.1200,3,443.1400,9,443.1500,1,443.6400,12,443.6500,7
1774130880.1421366,441.0000,4,440.2200,3,440.1200,5,440.0600,9,439.9700,3,439.9400,3,439.3300,6,438.9000,3,438.8900,5,438.8800,7,442.3300,1,442.4100,3,443.0800,5,443.1000,2,443.1100,14,443.1200,3,443.1400,9,443.1500,1,443.6400,12,443.6500,7
1774130881.1512315,441.0000,4,440.2200,3,440.1200,5,440.0600,9,439.9700,3,439.9400,3,439.3300,6,438.9000,3,438.8900,5,438.8800,7,443.1400,11,443.1500,1,443.6400,12,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7,444.5400,1,444.6200,1
1774130882.1574616,441.8200,1,441.0000,4,440.2200,3,440.1200,5,440.0600,9,439.9700,3,439.9400,3,439.3300,6,438.9000,3,438.8900,5,443.1400,11,443.1500,1,443.6400,12,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7,444.5400,1,444.6200,1
1774130883.165191,441.8200,1,441.0000,4,440.2200,3,440.1200,5,440.0600,9,439.9700,3,439.9400,3,439.3300,6,438.9000,3,438.8900,5,443.1400,11,443.1500,1,443.6400,12,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7,444.5400,1,444.6200,1
1774130884.1683497,441.8200,3,441.0000,4,440.2200,3,440.1200,5,440.0600,9,439.9700,3,439.9400,3,439.3300,6,438.9000,3,438.8900,5,443.1400,11,443.1500,1,443.6400,12,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7,444.5400,1,444.6200,1
1774130885.1737065,441.8200,3,441.0000,4,440.2200,3,440.1200,5,440.0600,9,439.9700,3,439.9400,3,439.3300,6,438.9000,3,438.8900,5,443.1400,11,443.1500,1,443.6400,12,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7,444.5400,1,444.6200,1
1774130886.1795018,442.4800,3,441.8200,3,441.0000,4,440.2200,3,440.1200,5,440.0600,9,439.9700,3,439.9400,3,439.3300,6,438.9000,3,443.5800,3,443.5900,3,443.6400,5,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7,444.5400,1,444.6200,1
1774130887.1797996,442.0000,3,441.8200,3,441.0000,4,440.2200,3,440.1200,5,440.0600,9,439.9700,3,439.9400,3,439.3300,6,438.9000,3,443.5800,4,443.5900,3,443.6400,5,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7,444.5400,1,444.6200,1
1774130888.1833107,442.0000,3,441.8200,3,441.0000,4,440.2200,3,440.1200,5,440.0600,9,439.9700,3,439.9400,3,439.3300,6,438.9000,3,443.5800,4,443.5900,3,443.6400,5,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7,444.5400,1,444.6200,1
1774130889.1929684,442.0900,1,442.0000,3,441.8200,3,441.0000,4,440.2200,3,440.1200,5,440.0600,9,439.9700,3,439.9400,3,439.3300,6,443.5800,4,443.5900,3,443.6400,5,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7,444.5400,1,444.6200,1
1774130890.1995208,442.0900,1,442.0000,3,441.8200,3,441.0000,4,440.2200,3,440.1200,5,440.0600,9,439.9700,3,439.9400,3,439.3300,6,443.5800,4,443.5900,3,443.6400,5,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7,444.5400,1,444.6200,1
1774130891.2056994,440.0000,2,439.9700,3,439.9400,3,439.3300,6,438.9000,3,438.8900,5,438.8800,7,0.0000,0,0.0000,0,0.0000,0,440.2200,4,443.5800,4,443.5900,3,443.6400,5,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7,444.5400,1
1774130892.2153592,440.0000,3,439.9700,3,439.9400,3,439.3300,6,438.9000,3,438.8900,5,438.8800,7,0.0000,0,0.0000,0,0.0000,0,440.2200,4,443.5800,4,443.5900,3,443.6400,5,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7,444.5400,1
1774130893.2235122,440.1200,6,440.0000,3,439.9700,3,439.9400,3,439.3300,6,438.9000,3,438.8900,5,438.8800,7,0.0000,0,0.0000,0,440.2200,7,443.5800,4,443.5900,3,443.6400,5,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7,444.5400,1
1774130894.2258606,439.5300,1,439.0000,3,438.9000,3,438.8900,5,438.8800,7,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,440.2200,5,443.5800,4,443.5900,3,443.6400,5,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7,444.5400,1
1774130895.2318754,439.5300,3,439.0000,3,438.9000,3,438.8900,5,438.8800,7,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,440.1900,1,440.2200,7,443.5800,4,443.5900,3,443.6400,5,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7
1774130896.231914,439.8600,1,439.5300,3,439.0000,3,438.9000,3,438.8900,5,438.8800,7,0.0000,0,0.0000,0,0.0000,0,0.0000,0,440.2200,5,443.5800,4,443.5900,3,443.6400,5,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7,444.5400,1
1774130897.2360704,440.1000,1,440.0000,4,439.8600,1,439.5300,3,439.0000,3,438.9000,3,438.8900,5,438.8800,7,0.0000,0,0.0000,0,440.2200,5,443.5800,4,443.5900,3,443.6400,5,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7,444.5400,1
1774130898.2393603,440.0000,3,439.8600,1,439.5300,3,439.0000,3,438.9000,3,438.8900,5,438.8800,7,0.0000,0,0.0000,0,0.0000,0,440.2200,5,443.5800,4,443.5900,3,443.6400,5,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7,444.5400,1
1774130899.2395024,440.1600,1,440.0000,3,439.8600,1,439.5300,3,439.0000,3,438.9000,3,438.8900,5,438.8800,7,0.0000,0,0.0000,0,440.2200,5,443.5800,4,443.5900,3,443.6400,5,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7,444.5400,1
1774130900.2410612,440.1600,3,440.0000,3,439.8600,1,439.5300,3,439.0000,3,438.9000,3,438.8900,5,438.8800,7,0.0000,0,0.0000,0,440.2200,5,443.5800,4,443.5900,3,443.6400,5,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7,444.5400,1
1774130901.2535675,440.1600,3,440.0100,4,440.0000,3,439.8600,1,439.5300,3,439.0000,3,438.9000,3,438.8900,5,438.8800,7,0.0000,0,440.2200,5,443.5800,4,443.5900,3,443.6400,5,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7,444.5400,1
1774130902.2622077,440.0100,5,440.0000,3,439.8600,1,439.5300,3,439.0000,3,438.9000,3,438.8900,5,438.8800,7,0.0000,0,0.0000,0,440.2200,6,443.5800,4,443.5900,3,443.6400,5,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7,444.5400,1
1774130903.2633731,439.5300,2,439.0000,4,438.9000,3,438.8900,5,438.8800,7,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,440.2200,5,443.5800,4,443.5900,3,443.6400,5,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7,444.5400,1
1774130904.2686884,439.5300,1,439.0000,4,438.9000,3,438.8900,5,438.8800,7,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,440.2200,5,443.5800,4,443.5900,3,443.6400,5,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7,444.5400,1
1774130905.2746453,439.9900,1,439.9800,1,439.9700,1,439.9600,1,439.9500,1,439.9400,1,439.5300,1,439.0000,4,438.9000,3,438.8900,5,440.2200,5,443.5800,4,443.5900,3,443.6400,5,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7,444.5400,1
1774130906.2850487,439.9900,1,439.9800,1,439.9700,1,439.9600,1,439.9500,1,439.9400,1,439.5300,1,439.0000,4,438.9000,3,438.8900,5,440.2200,5,443.5800,4,443.5900,3,443.6400,5,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7,444.5400,1
1774130907.291741,439.9900,2,439.9800,1,439.9700,1,439.9600,1,439.9500,1,439.9400,1,439.5300,1,439.0000,4,438.9000,3,438.8900,5,440.2200,5,443.5800,4,443.5900,3,443.6400,5,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7,444.5400,1
1774130908.299546,439.9900,4,439.9800,1,439.9700,1,439.9600,1,439.9500,1,439.9400,1,439.5300,1,439.0000,4,438.9000,3,438.8900,5,440.2200,5,443.5800,4,443.5900,3,443.6400,5,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7,444.5400,1
1774130909.3013442,439.9900,5,439.9800,1,439.9700,1,439.9600,1,439.9500,1,439.9400,1,439.5300,1,439.0000,4,438.9000,3,438.8900,5,440.2200,5,443.5800,4,443.5900,3,443.6400,5,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7,444.5400,1
1774130910.3018324,440.0200,1,440.0000,2,439.9900,4,439.9800,1,439.9700,1,439.9600,1,439.9500,1,439.9400,1,439.5300,1,439.0000,4,440.2200,5,443.5800,4,443.5900,3,443.6400,5,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7,444.5400,1
1774130911.3065429,440.0300,3,440.0200,3,440.0000,2,439.9900,4,439.9800,1,439.9700,1,439.9600,1,439.9500,1,439.9400,1,439.5300,1,440.2200,6,443.5800,4,443.5900,3,443.6400,5,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7,444.5400,1
1774130912.3156688,440.0300,3,440.0200,3,440.0000,2,439.9900,4,439.9800,1,439.9700,1,439.9600,1,439.9500,1,439.9400,1,439.5300,1,440.2200,6,443.5800,4,443.5900,3,443.6400,5,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7,444.5400,1
1774130913.3219984,439.0100,4,439.0000,5,438.9000,3,438.8900,5,438.8800,7,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,440.2200,6,443.5800,4,443.5900,3,443.6400,5,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7,444.5400,1
1774130914.3288236,439.6100,1,439.0200,3,439.0100,4,439.0000,5,438.9000,3,438.8900,5,438.8800,7,0.0000,0,0.0000,0,0.0000,0,440.2200,6,443.5800,4,443.5900,3,443.6400,5,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7,444.5400,1
1774130915.3326058,439.9100,1,439.6100,3,439.0200,3,439.0100,4,439.0000,5,438.9000,3,438.8900,5,438.8800,7,0.0000,0,0.0000,0,440.2200,6,443.5800,4,443.5900,3,443.6400,5,443.6500,7,443.6600,9,443.6700,8,443.9500,3,444.4200,7,444.5400,1
