sim_time,mid_price,last_price,last_size,best_bid_price,best_bid_size,best_ask_price,best_ask_size,close_price_buy,close_price_sell,bid1_price,bid1_size,bid2_price,bid2_size,bid3_price,bid3_size,bid4_price,bid4_size,bid5_price,bid5_size,bid6_price,bid6_size,bid7_price,bid7_size,bid8_price,bid8_size,bid9_price,bid9_size,bid10_price,bid10_size,ask1_price,ask1_size,ask2_price,ask2_size,ask3_price,ask3_size,ask4_price,ask4_size,ask5_price,ask5_size,ask6_price,ask6_size,ask7_price,ask7_size,ask8_price,ask8_size,ask9_price,ask9_size,ask10_price,ask10_size
2025-04-10 09:30:11,351.61,351.26,1,350.22,1,353.0,13,353.0,350.22,350.22,1,350.11,11,349.0,2,,,,,,,,,,,,,,,353.0,13,,,,,,,,,,,,,,,,,,
2025-04-10 09:30:12,351.61,353.0,1,350.22,1,353.0,13,353.0,350.22,350.22,1,350.11,11,349.0,2,,,,,,,,,,,,,,,353.0,13,,,,,,,,,,,,,,,,,,
2025-04-10 09:30:14,351.36,353.0,1,350.3,2,352.42,9,352.42,350.3,350.3,2,350.22,1,350.11,11,349.0,2,,,,,,,,,,,,,352.42,9,352.82,3,353.0,12,,,,,,,,,,,,,,
2025-04-10 09:30:15,351.31,353.0,1,350.3,2,352.32,10,352.32,350.3,350.3,2,350.22,1,350.11,11,349.0,2,,,,,,,,,,,,,352.32,10,352.42,9,352.82,3,353.0,12,,,,,,,,,,,,
2025-04-10 09:30:16,351.31,353.0,1,350.3,2,352.32,11,352.32,350.3,350.3,2,350.22,1,350.11,11,349.0,2,,,,,,,,,,,,,352.32,11,352.42,9,352.82,3,353.0,12,,,,,,,,,,,,
2025-04-10 09:30:17,351.31,353.0,1,350.3,2,352.32,11,352.32,350.3,350.3,2,350.22,1,350.11,11,349.0,2,,,,,,,,,,,,,352.32,11,352.42,9,352.82,3,353.0,12,,,,,,,,,,,,
2025-04-10 09:30:18,351.31,353.0,1,350.3,2,352.32,11,352.32,350.3,350.3,2,350.22,1,350.11,11,349.0,2,,,,,,,,,,,,,352.32,11,352.42,9,352.82,3,353.0,12,,,,,,,,,,,,
2025-04-10 09:30:19,351.31,353.0,1,350.3,2,352.32,11,352.32,350.3,350.3,2,350.22,1,350.11,11,349.0,2,,,,,,,,,,,,,352.32,11,352.42,9,352.82,3,353.0,12,,,,,,,,,,,,
2025-04-10 09:30:20,351.31,353.0,1,350.3,2,352.32,11,352.32,350.3,350.3,2,350.22,1,350.11,11,349.0,2,,,,,,,,,,,,,352.32,11,352.42,9,352.82,3,353.0,12,,,,,,,,,,,,
2025-04-10 09:30:21,351.31,353.0,1,350.3,2,352.32,11,352.32,350.3,350.3,2,350.22,1,350.11,11,349.0,2,,,,,,,,,,,,,352.32,11,352.42,9,352.82,3,353.0,12,,,,,,,,,,,,
